material,formula,type,chi_value_cgs,provenance
Landolt_Dia_Comp_2522,LD2522,molar,-66.3250812027039,measured
Landolt_Para_Comp_1275,LP1275,molar,169.49208330177825,measured
Landolt_Dia_Comp_157,LD157,molar,-52.68991116783776,measured
Landolt_Para_Comp_4857,LP4857,molar,458.433446115103,measured
Landolt_Dia_Comp_4178,LD4178,molar,-26.948859603782335,measured
Landolt_Para_Comp_3187,LP3187,molar,298.72415740875107,measured
Landolt_Dia_Comp_5483,LD5483,molar,-63.61776919208019,measured
Landolt_Para_Comp_3544,LP3544,molar,39.08953754951201,measured
Landolt_Dia_Comp_4866,LD4866,molar,-83.9138005208827,measured
Landolt_Dia_Comp_501,LD501,molar,-50.36310228417431,measured
Landolt_Dia_Comp_4111,LD4111,molar,-40.475126269809024,measured
Landolt_Dia_Comp_165,LD165,molar,-53.545998739401604,measured
Landolt_Para_Comp_67,LP67,molar,95.91260700992045,measured
Landolt_Dia_Comp_4611,LD4611,molar,-13.02630199486159,measured
Landolt_Dia_Comp_1834,LD1834,molar,-50.966599871473576,measured
Landolt_Dia_Comp_1625,LD1625,molar,-54.43432987998118,measured
Landolt_Dia_Comp_3352,LD3352,molar,-62.41670401887604,measured
Landolt_Dia_Comp_822,LD822,molar,-59.153746986822114,measured
Landolt_Dia_Comp_1997,LD1997,molar,-58.99519783566889,measured
Landolt_Para_Comp_2740,LP2740,molar,36.05003036438724,measured
Landolt_Para_Comp_1465,LP1465,molar,43.71170846471073,measured
Landolt_Dia_Comp_5804,LD5804,molar,-37.851659484452455,measured
Landolt_Dia_Comp_895,LD895,molar,-68.54928165903678,measured
Landolt_Para_Comp_1015,LP1015,molar,213.59578931921087,measured
Landolt_Para_Comp_3196,LP3196,molar,188.4530251310495,measured
Landolt_Dia_Comp_2031,LD2031,molar,-42.60578473832297,measured
Landolt_Dia_Comp_1152,LD1152,molar,-62.36786209425774,measured
Landolt_Para_Comp_5998,LP5998,molar,13.649587818774329,measured
Landolt_Dia_Comp_760,LD760,molar,-63.63510593499812,measured
Landolt_Para_Comp_5988,LP5988,molar,66.92877095394464,measured
Landolt_Para_Comp_1136,LP1136,molar,118.7614147664537,measured
Landolt_Dia_Comp_613,LD613,molar,-19.343705459304125,measured
Landolt_Dia_Comp_3641,LD3641,molar,-57.21970921951627,measured
Landolt_Dia_Comp_4304,LD4304,molar,-41.23256630195068,measured
Landolt_Dia_Comp_2572,LD2572,molar,-50.19199843402955,measured
Landolt_Dia_Comp_4575,LD4575,molar,-48.263465438444854,measured
Landolt_Para_Comp_2665,LP2665,molar,73.68534118641614,measured
Landolt_Dia_Comp_5917,LD5917,molar,-53.7126134725664,measured
Landolt_Dia_Comp_1884,LD1884,molar,-57.17586606446664,measured
Landolt_Dia_Comp_561,LD561,molar,-57.634243355156244,measured
Landolt_Dia_Comp_4573,LD4573,molar,-50.83988634324646,measured
Landolt_Para_Comp_4832,LP4832,molar,22.799399433529565,measured
Landolt_Dia_Comp_2894,LD2894,molar,-81.85668652418268,measured
Landolt_Dia_Comp_3650,LD3650,molar,-72.56074197159765,measured
Landolt_Dia_Comp_2744,LD2744,molar,-74.15182350701635,measured
Landolt_Dia_Comp_5242,LD5242,molar,-67.2774727504904,measured
Landolt_Dia_Comp_533,LD533,molar,-57.443160736931546,measured
Landolt_Para_Comp_3872,LP3872,molar,244.1313793229493,measured
Landolt_Dia_Comp_2647,LD2647,molar,-47.99976764743603,measured
Landolt_Para_Comp_4133,LP4133,molar,24.15841942259624,measured
Landolt_Para_Comp_4721,LP4721,molar,132.5088209564148,measured
Landolt_Para_Comp_2623,LP2623,molar,122.34097906632283,measured
Landolt_Dia_Comp_5472,LD5472,molar,-23.880244611975062,measured
Landolt_Dia_Comp_5593,LD5593,molar,-37.62226368984014,measured
Landolt_Dia_Comp_4153,LD4153,molar,-68.65620844583152,measured
Landolt_Dia_Comp_3813,LD3813,molar,-36.67995631970153,measured
Landolt_Dia_Comp_3336,LD3336,molar,-52.1671319562178,measured
Landolt_Dia_Comp_3432,LD3432,molar,-57.060941477990724,measured
Landolt_Dia_Comp_649,LD649,molar,-32.00537476270402,measured
Landolt_Dia_Comp_3543,LD3543,molar,-19.623256168220273,measured
Landolt_Dia_Comp_979,LD979,molar,-39.85087326352384,measured
Landolt_Para_Comp_3301,LP3301,molar,334.9681448631156,measured
Landolt_Para_Comp_4135,LP4135,molar,34.036063786550315,measured
Landolt_Para_Comp_2284,LP2284,molar,15.502856974146038,measured
Landolt_Para_Comp_493,LP493,molar,69.20974821600976,measured
Landolt_Para_Comp_432,LP432,molar,41.47408788879224,measured
Landolt_Para_Comp_5657,LP5657,molar,184.35855681269172,measured
Landolt_Para_Comp_2442,LP2442,molar,178.52870020869656,measured
Landolt_Dia_Comp_191,LD191,molar,-47.97180184160391,measured
Landolt_Dia_Comp_4865,LD4865,molar,-50.02957557521279,measured
Landolt_Para_Comp_839,LP839,molar,190.27775369427735,measured
Landolt_Dia_Comp_5878,LD5878,molar,-68.92256472976591,measured
Landolt_Dia_Comp_3831,LD3831,molar,-64.18559142385278,measured
Landolt_Dia_Comp_2749,LD2749,molar,-37.398366753819644,measured
Landolt_Dia_Comp_4405,LD4405,molar,-38.47217852333996,measured
Landolt_Dia_Comp_4449,LD4449,molar,-41.17040970239827,measured
Landolt_Dia_Comp_5190,LD5190,molar,-62.30685614005865,measured
Landolt_Para_Comp_2552,LP2552,molar,25.41720080514601,measured
Landolt_Dia_Comp_2168,LD2168,molar,-33.76004739170634,measured
Landolt_Para_Comp_2789,LP2789,molar,13.20760713691299,measured
Landolt_Para_Comp_2456,LP2456,molar,403.1053938263967,measured
Landolt_Dia_Comp_3715,LD3715,molar,-73.53762218357012,measured
Landolt_Para_Comp_3007,LP3007,molar,26.10456447267414,measured
Landolt_Para_Comp_2039,LP2039,molar,124.62367411157761,measured
Landolt_Dia_Comp_975,LD975,molar,-79.39224675721738,measured
Landolt_Dia_Comp_97,LD97,molar,-21.575333054314353,measured
Landolt_Para_Comp_5949,LP5949,molar,16.092654843620206,measured
Landolt_Dia_Comp_2002,LD2002,molar,-90.65101449351681,measured
Landolt_Para_Comp_1600,LP1600,molar,51.10620317208525,measured
Landolt_Dia_Comp_3697,LD3697,molar,-51.78842979626312,measured
Landolt_Para_Comp_3219,LP3219,molar,218.0559683799217,measured
Landolt_Dia_Comp_1889,LD1889,molar,-54.91712775096033,measured
Landolt_Para_Comp_5380,LP5380,molar,91.9366386351376,measured
Landolt_Dia_Comp_4572,LD4572,molar,-51.12016150104464,measured
Landolt_Dia_Comp_2145,LD2145,molar,-50.742037707138174,measured
Landolt_Dia_Comp_137,LD137,molar,-75.06223708569422,measured
Landolt_Dia_Comp_2533,LD2533,molar,-61.83581594377851,measured
Landolt_Dia_Comp_659,LD659,molar,-7.3762297265349375,measured
Landolt_Dia_Comp_26,LD26,molar,-31.44350451007011,measured
Landolt_Dia_Comp_1246,LD1246,molar,-81.34459426603848,measured
Landolt_Para_Comp_1626,LP1626,molar,72.83388714073192,measured
Landolt_Para_Comp_5989,LP5989,molar,66.82290091001019,measured
Landolt_Para_Comp_2314,LP2314,molar,177.65948458669197,measured
Landolt_Dia_Comp_314,LD314,molar,-89.52919883807596,measured
Landolt_Dia_Comp_5507,LD5507,molar,-30.037956049448216,measured
Landolt_Para_Comp_2025,LP2025,molar,73.53621066581573,measured
Landolt_Para_Comp_2933,LP2933,molar,130.77183422388725,measured
Landolt_Para_Comp_93,LP93,molar,18.902803172499905,measured
Landolt_Para_Comp_850,LP850,molar,104.15133437473806,measured
Landolt_Dia_Comp_4614,LD4614,molar,-53.75879155830658,measured
Landolt_Para_Comp_5708,LP5708,molar,13.940996372821752,measured
Landolt_Dia_Comp_5493,LD5493,molar,-45.94345225235533,measured
Landolt_Dia_Comp_2775,LD2775,molar,-46.26699909531442,measured
Landolt_Para_Comp_2973,LP2973,molar,12.809667782331292,measured
Landolt_Para_Comp_2887,LP2887,molar,137.38041300616652,measured
Landolt_Dia_Comp_4137,LD4137,molar,-23.624192185290944,measured
Landolt_Dia_Comp_3063,LD3063,molar,-17.630745281601378,measured
Landolt_Para_Comp_5090,LP5090,molar,93.79898627271747,measured
Landolt_Para_Comp_599,LP599,molar,117.82490931061497,measured
Landolt_Dia_Comp_1009,LD1009,molar,-63.17429928456723,measured
Landolt_Dia_Comp_271,LD271,molar,-65.0050227115938,measured
Landolt_Dia_Comp_2189,LD2189,molar,-81.2351319909973,measured
Landolt_Para_Comp_2452,LP2452,molar,52.845941039640444,measured
Landolt_Para_Comp_1801,LP1801,molar,194.2860498261095,measured
Landolt_Para_Comp_4218,LP4218,molar,56.21287256996947,measured
Landolt_Dia_Comp_1413,LD1413,molar,-63.27471496026453,measured
Landolt_Para_Comp_3120,LP3120,molar,214.73040118359552,measured
Landolt_Para_Comp_1951,LP1951,molar,258.6620708841094,measured
Landolt_Para_Comp_2707,LP2707,molar,95.59484956842255,measured
Landolt_Para_Comp_2247,LP2247,molar,86.4701177174676,measured
Landolt_Dia_Comp_4057,LD4057,molar,-60.22643660655605,measured
Landolt_Dia_Comp_857,LD857,molar,-14.717402288072293,measured
Landolt_Para_Comp_4185,LP4185,molar,271.77492882528867,measured
Landolt_Para_Comp_5612,LP5612,molar,32.60290702799871,measured
Landolt_Dia_Comp_1161,LD1161,molar,-61.54568858857152,measured
Landolt_Para_Comp_4252,LP4252,molar,190.849883644329,measured
Landolt_Dia_Comp_4028,LD4028,molar,-38.07139217369267,measured
Landolt_Para_Comp_1265,LP1265,molar,271.8949078859851,measured
Landolt_Dia_Comp_4303,LD4303,molar,-42.60296953114729,measured
Landolt_Para_Comp_2518,LP2518,molar,41.970462212958694,measured
Landolt_Dia_Comp_4503,LD4503,molar,-62.49201573719989,measured
Landolt_Para_Comp_4251,LP4251,molar,92.10129880937788,measured
Landolt_Dia_Comp_3382,LD3382,molar,-45.71924963770762,measured
Landolt_Dia_Comp_1913,LD1913,molar,-87.70777082513325,measured
Landolt_Dia_Comp_2368,LD2368,molar,-73.95699954656229,measured
Landolt_Dia_Comp_1509,LD1509,molar,-46.363530067833544,measured
Landolt_Dia_Comp_1327,LD1327,molar,-54.37723122903539,measured
Landolt_Dia_Comp_5635,LD5635,molar,-56.86649070935144,measured
Landolt_Para_Comp_3585,LP3585,molar,227.12312145545812,measured
Landolt_Dia_Comp_5912,LD5912,molar,-26.11884453272866,measured
Landolt_Para_Comp_150,LP150,molar,61.284057682666145,measured
Landolt_Para_Comp_2378,LP2378,molar,336.26962209623986,measured
Landolt_Dia_Comp_2102,LD2102,molar,-76.89994157482339,measured
Landolt_Para_Comp_2033,LP2033,molar,47.418010941392176,measured
Landolt_Para_Comp_5510,LP5510,molar,187.61484849418036,measured
Landolt_Dia_Comp_5001,LD5001,molar,-72.00949673685133,measured
Landolt_Para_Comp_3041,LP3041,molar,93.6409379495957,measured
Landolt_Para_Comp_2848,LP2848,molar,29.81207703534791,measured
Landolt_Dia_Comp_653,LD653,molar,-35.23055460664243,measured
Landolt_Dia_Comp_4373,LD4373,molar,-75.26492650014261,measured
Landolt_Dia_Comp_5060,LD5060,molar,-95.45426815406962,measured
Landolt_Para_Comp_803,LP803,molar,632.6229444567106,measured
Landolt_Para_Comp_4810,LP4810,molar,85.09645790521829,measured
Landolt_Dia_Comp_1984,LD1984,molar,-18.361576969324833,measured
Landolt_Dia_Comp_1472,LD1472,molar,-54.32718964665346,measured
Landolt_Para_Comp_133,LP133,molar,19.776583106923407,measured
Landolt_Para_Comp_2894,LP2894,molar,380.84669434676357,measured
Landolt_Dia_Comp_890,LD890,molar,-57.641461571668344,measured
Landolt_Para_Comp_4494,LP4494,molar,152.83158642741537,measured
Landolt_Para_Comp_1766,LP1766,molar,415.96675466983913,measured
Landolt_Para_Comp_4165,LP4165,molar,18.831323827642535,measured
Landolt_Para_Comp_3866,LP3866,molar,361.4280046498038,measured
Landolt_Para_Comp_1689,LP1689,molar,311.6294824555724,measured
Landolt_Para_Comp_787,LP787,molar,175.46884773395172,measured
Landolt_Dia_Comp_411,LD411,molar,-33.87279551902247,measured
Landolt_Dia_Comp_3591,LD3591,molar,-82.71881038442217,measured
Landolt_Para_Comp_494,LP494,molar,187.02065611902293,measured
Landolt_Dia_Comp_5193,LD5193,molar,-40.34313455199423,measured
Landolt_Para_Comp_2984,LP2984,molar,381.13672607146,measured
Landolt_Para_Comp_1424,LP1424,molar,45.450254681885376,measured
Landolt_Dia_Comp_5263,LD5263,molar,-36.999887791148716,measured
Landolt_Dia_Comp_2878,LD2878,molar,-50.94752551460633,measured
Landolt_Dia_Comp_3973,LD3973,molar,-46.27962078474675,measured
Landolt_Dia_Comp_2621,LD2621,molar,-23.053998735191023,measured
Landolt_Dia_Comp_4915,LD4915,molar,-50.268149470998424,measured
Landolt_Dia_Comp_1269,LD1269,molar,-36.86462817403486,measured
Landolt_Para_Comp_3867,LP3867,molar,180.4831487130586,measured
Landolt_Para_Comp_2884,LP2884,molar,133.7457475853054,measured
Landolt_Dia_Comp_1568,LD1568,molar,-29.14612300245151,measured
Landolt_Dia_Comp_4387,LD4387,molar,-34.9494468883038,measured
Landolt_Dia_Comp_1182,LD1182,molar,-77.3743960602976,measured
Landolt_Dia_Comp_537,LD537,molar,-63.267064133387976,measured
Landolt_Dia_Comp_3133,LD3133,molar,-60.66274438264863,measured
Landolt_Dia_Comp_3369,LD3369,molar,-60.22746275636374,measured
Landolt_Para_Comp_4915,LP4915,molar,362.95114803345507,measured
Landolt_Para_Comp_5974,LP5974,molar,104.42453218493111,measured
Landolt_Para_Comp_5536,LP5536,molar,177.82725195824764,measured
Landolt_Dia_Comp_3864,LD3864,molar,-87.49537703852937,measured
Landolt_Dia_Comp_4869,LD4869,molar,-42.659177980912744,measured
Landolt_Para_Comp_3819,LP3819,molar,51.13362477020416,measured
Landolt_Dia_Comp_4008,LD4008,molar,-51.878995093781185,measured
Landolt_Dia_Comp_2201,LD2201,molar,-40.51198560363586,measured
Landolt_Para_Comp_3798,LP3798,molar,300.23091938444264,measured
Landolt_Para_Comp_4243,LP4243,molar,400.6414865556311,measured
Landolt_Dia_Comp_3108,LD3108,molar,-40.88035341882619,measured
Landolt_Para_Comp_980,LP980,molar,77.96537415853285,measured
Landolt_Para_Comp_1325,LP1325,molar,212.58262540739864,measured
Landolt_Para_Comp_78,LP78,molar,175.78212769366476,measured
Landolt_Dia_Comp_4364,LD4364,molar,-51.126601219945364,measured
Landolt_Para_Comp_5336,LP5336,molar,95.73465351993775,measured
Landolt_Dia_Comp_626,LD626,molar,-43.16806348370169,measured
Landolt_Dia_Comp_2178,LD2178,molar,-34.409655276255684,measured
Landolt_Para_Comp_3292,LP3292,molar,63.18447010340549,measured
Landolt_Dia_Comp_5727,LD5727,molar,-53.447308021771974,measured
Landolt_Para_Comp_5082,LP5082,molar,50.15229589162234,measured
Landolt_Dia_Comp_492,LD492,molar,-46.188327587032525,measured
Landolt_Dia_Comp_2531,LD2531,molar,-65.79198793562605,measured
Landolt_Para_Comp_277,LP277,molar,300.4707473818977,measured
Landolt_Dia_Comp_3500,LD3500,molar,-65.88590806534305,measured
Landolt_Para_Comp_4300,LP4300,molar,108.59726065208785,measured
Landolt_Para_Comp_1353,LP1353,molar,94.22537960189437,measured
Landolt_Para_Comp_3052,LP3052,molar,16.405078950708123,measured
Landolt_Dia_Comp_1663,LD1663,molar,-15.944069358928232,measured
Landolt_Para_Comp_3606,LP3606,molar,57.51505376846358,measured
Landolt_Dia_Comp_4319,LD4319,molar,-35.28639710615551,measured
Landolt_Para_Comp_3387,LP3387,molar,212.80913359253074,measured
Landolt_Para_Comp_2250,LP2250,molar,268.90388359416806,measured
Landolt_Dia_Comp_1791,LD1791,molar,-41.75374735540075,measured
Landolt_Para_Comp_2234,LP2234,molar,56.05017842494041,measured
Landolt_Para_Comp_1805,LP1805,molar,28.188192269878027,measured
Landolt_Para_Comp_5570,LP5570,molar,51.36244757265868,measured
Landolt_Para_Comp_5008,LP5008,molar,69.14075386288884,measured
Landolt_Para_Comp_2351,LP2351,molar,38.6223723864832,measured
Landolt_Dia_Comp_2913,LD2913,molar,-45.07261756332865,measured
Landolt_Para_Comp_1945,LP1945,molar,30.166515433146046,measured
Landolt_Para_Comp_202,LP202,molar,166.79865433226146,measured
Landolt_Dia_Comp_633,LD633,molar,-31.297990599123917,measured
Landolt_Para_Comp_3906,LP3906,molar,57.14096611291154,measured
Landolt_Dia_Comp_1329,LD1329,molar,-47.16562673710211,measured
Landolt_Para_Comp_5613,LP5613,molar,257.93773155267024,measured
Landolt_Para_Comp_267,LP267,molar,35.28331295946188,measured
Landolt_Dia_Comp_5684,LD5684,molar,-59.08314431108501,measured
Landolt_Dia_Comp_3240,LD3240,molar,-35.011731846339686,measured
Landolt_Dia_Comp_4692,LD4692,molar,-47.58224752749415,measured
Landolt_Dia_Comp_5643,LD5643,molar,-29.059161261686267,measured
Landolt_Para_Comp_3938,LP3938,molar,72.45991787660492,measured
Landolt_Dia_Comp_5810,LD5810,molar,-35.23916251904244,measured
Landolt_Para_Comp_749,LP749,molar,261.49804383239575,measured
Landolt_Dia_Comp_172,LD172,molar,-79.205296962928,measured
Landolt_Para_Comp_3623,LP3623,molar,24.692249276963985,measured
Landolt_Dia_Comp_2893,LD2893,molar,-79.20056253828312,measured
Landolt_Dia_Comp_2568,LD2568,molar,-21.823649359937384,measured
Landolt_Dia_Comp_3153,LD3153,molar,-15.477817224690412,measured
Landolt_Para_Comp_4834,LP4834,molar,54.196758285772376,measured
Landolt_Para_Comp_2768,LP2768,molar,249.6823100929727,measured
Landolt_Para_Comp_54,LP54,molar,22.263587618333805,measured
Landolt_Dia_Comp_847,LD847,molar,-63.45613778903386,measured
Landolt_Dia_Comp_1661,LD1661,molar,-50.37660471505072,measured
Landolt_Para_Comp_2219,LP2219,molar,254.48331223505713,measured
Landolt_Para_Comp_5233,LP5233,molar,36.26527315425534,measured
Landolt_Para_Comp_5363,LP5363,molar,18.683651081659505,measured
Landolt_Para_Comp_1949,LP1949,molar,110.75526920659836,measured
Landolt_Para_Comp_5449,LP5449,molar,222.1807900539348,measured
Landolt_Dia_Comp_1285,LD1285,molar,-54.16489141424004,measured
Landolt_Para_Comp_4712,LP4712,molar,92.87443440540072,measured
Landolt_Dia_Comp_4107,LD4107,molar,-31.407422553046153,measured
Landolt_Dia_Comp_22,LD22,molar,-56.524907408421086,measured
Landolt_Dia_Comp_5585,LD5585,molar,-69.60898713856014,measured
Landolt_Dia_Comp_5653,LD5653,molar,-35.88384521340964,measured
Landolt_Dia_Comp_3180,LD3180,molar,-65.66951333000381,measured
Landolt_Dia_Comp_4840,LD4840,molar,-35.02342282625282,measured
Landolt_Dia_Comp_2112,LD2112,molar,-60.290762750502694,measured
Landolt_Dia_Comp_1297,LD1297,molar,-73.38782608132728,measured
Landolt_Dia_Comp_5741,LD5741,molar,-73.37722686008725,measured
Landolt_Dia_Comp_3574,LD3574,molar,-44.10016351254513,measured
Landolt_Para_Comp_3599,LP3599,molar,148.63381827499893,measured
Landolt_Dia_Comp_679,LD679,molar,-31.828281541891364,measured
Landolt_Dia_Comp_647,LD647,molar,-78.74880719986433,measured
Landolt_Dia_Comp_3380,LD3380,molar,-66.07625512547833,measured
Landolt_Para_Comp_5559,LP5559,molar,185.98672963850476,measured
Landolt_Dia_Comp_1542,LD1542,molar,-32.63223897202663,measured
Landolt_Dia_Comp_958,LD958,molar,-18.51619383600989,measured
Landolt_Dia_Comp_468,LD468,molar,-49.786712922697006,measured
Landolt_Dia_Comp_5296,LD5296,molar,-12.082266700182274,measured
Landolt_Para_Comp_5835,LP5835,molar,73.85868230977621,measured
Landolt_Para_Comp_4305,LP4305,molar,168.34804855435627,measured
Landolt_Dia_Comp_2422,LD2422,molar,-54.802357355127896,measured
Landolt_Para_Comp_4697,LP4697,molar,204.04375187396607,measured
Landolt_Dia_Comp_4817,LD4817,molar,-63.894385796393415,measured
Landolt_Para_Comp_3410,LP3410,molar,15.860332229196162,measured
Landolt_Para_Comp_4229,LP4229,molar,298.51645698111554,measured
Landolt_Para_Comp_1978,LP1978,molar,305.1471957559896,measured
Landolt_Para_Comp_4281,LP4281,molar,182.7275258826476,measured
Landolt_Para_Comp_966,LP966,molar,41.35100543146045,measured
Landolt_Dia_Comp_1443,LD1443,molar,-49.58569916345639,measured
Landolt_Para_Comp_816,LP816,molar,36.501624633846546,measured
Landolt_Dia_Comp_4118,LD4118,molar,-88.00367541921419,measured
Landolt_Para_Comp_5851,LP5851,molar,43.86519499843901,measured
Landolt_Para_Comp_2802,LP2802,molar,186.10851511985777,measured
Landolt_Dia_Comp_4192,LD4192,molar,-72.01463641938182,measured
Landolt_Para_Comp_1665,LP1665,molar,441.0179090870897,measured
Landolt_Dia_Comp_4270,LD4270,molar,-56.274236381645444,measured
Landolt_Para_Comp_3102,LP3102,molar,271.15523563247035,measured
Landolt_Dia_Comp_2740,LD2740,molar,-60.768263139576845,measured
Landolt_Dia_Comp_109,LD109,molar,-57.897234279330775,measured
Landolt_Para_Comp_3055,LP3055,molar,64.95935004413099,measured
Landolt_Dia_Comp_4926,LD4926,molar,-70.56058340736291,measured
Landolt_Para_Comp_4258,LP4258,molar,79.38554887239009,measured
Landolt_Para_Comp_592,LP592,molar,90.69568957024535,measured
Landolt_Dia_Comp_1886,LD1886,molar,-34.43046235680019,measured
Landolt_Para_Comp_2942,LP2942,molar,38.973017494866184,measured
Landolt_Para_Comp_5166,LP5166,molar,22.48815007293198,measured
Landolt_Dia_Comp_597,LD597,molar,-29.996868405167568,measured
Landolt_Dia_Comp_5016,LD5016,molar,-30.162532609694036,measured
